id;nhogar;zona;v2_3;v4;h2_2;hacinam_3;tipoho_2;i_estratos;i_canastas;ca_canastas;ct_canastas;i_pobreza;ca_pobreza;ct_pobreza;fexp
1086;1;3;1;3;1;1;1;5;5;635033.6802;1099154.846533453;3;583281.6828;920849.551665800;60
1087;1;1;2;3;1;1;1;5;5;464997.3396;902658.212959271;3;427102.4344;725472.54256356960;455
1088;1;3;1;4;1;1;1;6;5;282815.5461;520380.898013354;3;259767.5254;430091.538626136;469
1089;1;1;2;3;1;1;1;2;3;282815.5461;566184.540956924;2;259767.5254;451560.988626136;1020
1090;1;1;2;5;1;1;3;5;5;265464.8991;557518.352097850;3;243830.8674;462457.988528468;506
1091;1;2;2;5;1;1;1;6;5;647179.1331;1213152.498372988;3;594437.3434;974652.98472214160;1556
1092;1;3;2;2;1;2;3;1;1;595127.1921;1159855.095970128;1;546627.3694;925665.26099000160;349
1093;1;1;2;4;1;1;3;5;5;265464.8991;557518.352097850;3;243830.8674;462457.988528468;471
1094;1;1;2;4;1;1;1;5;5;468467.4690;917113.107029426;3;430289.7660;734880.78177214160;410
1095;1;3;3;1;2;1;2;2;2;173506.47;477906.912604862;2;159366.58;340900.552486136;214
1096;1;2;1;4;2;1;1;2;2;635033.6802;1281834.863718248;2;583281.6828;1003394.753228468;182
1097;1;2;1;4;3;1;1;5;5;461527.2102;995852.559784746;3;423915.1028;772259.796792332;138
1098;1;2;1;3;1;1;1;5;5;319251.9048;569194.369013354;3;293234.5072;465711.144326136;270
1099;1;2;2;3;2;1;1;3;4;319251.9048;767567.888704394;3;293234.5072;552108.972126136;366
1100;1;2;2;3;1;1;3;3;4;265464.8991;557518.352097850;3;243830.8674;462457.988528468;936
1101;1;3;1;3;1;1;2;5;5;173506.47;325337.035857392;3;159366.58;275972.174686136;993
1102;1;3;2;4;3;1;1;1;1;688820.6859;1450411.568189543;1;632685.3226;1094085.66357566960;205
1103;1;2;1;3;3;2;1;5;5;1169433.6078;2190616.555311394;3;1074130.7492;1692012.038402272;195
1104;1;3;2;2;1;1;2;4;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;608
1105;1;1;3;1;2;2;1;2;2;314046.7107;714790.892760824;2;288453.5098;525551.007026136;578
1106;1;2;1;4;3;1;1;1;1;864062.2206;1803177.221504612;1;793645.5684;1382350.779508196;175
1107;1;2;2;2;3;1;1;5;5;492758.3748;1101229.857696196;3;452601.0872;828725.76668713760;451
1108;1;2;2;2;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;1154
1109;1;2;2;2;1;1;1;5;5;303636.3225;617526.601225819;3;278891.5150;479042.082102568;635
1110;1;2;2;3;2;1;1;4;5;635033.6802;1348185.449088558;3;583281.6828;1032878.36393713760;494
1111;1;2;2;3;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;524
1112;1;2;2;1;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;618
1113;1;2;2;2;2;1;2;2;2;140540.2407;479545.986548432;2;129086.9298;330142.740186136;1501
1114;1;3;2;3;2;1;1;4;5;635033.6802;1342782.540535868;3;583281.6828;1027665.10355333360;143
1115;1;1;2;2;2;1;2;6;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;865
1116;1;2;1;5;1;1;1;5;5;806805.0855;1446678.403390520;3;741054.5970;1173889.820572280;766
1117;1;2;2;4;1;1;1;5;5;425090.8515;825036.419466371;3;390448.1210;678365.33985452960;986
1118;1;2;2;3;1;1;1;5;5;466732.4043;906192.676766471;3;428696.1002;728109.43426356960;428
1119;1;1;2;4;1;1;1;5;5;282815.5461;575359.95354516;3;259767.5254;440753.144244664;563
1120;1;2;2;3;1;1;1;5;5;492758.3748;951944.175605576;3;452601.0872;767122.36668713760;278
1121;1;2;2;4;2;1;1;4;5;956020.6497;1933850.634764547;3;878109.8558;1459652.35505637640;1573
1122;1;1;2;3;1;1;1;6;5;282815.5461;580762.862097850;3;259767.5254;445966.404628468;488
1123;1;1;2;3;2;1;1;5;5;492758.3748;1101229.857696196;3;452601.0872;828725.76668713760;424
1124;1;2;1;4;1;1;1;4;5;647179.1331;1148745.007908503;3;594437.3434;945865.682450804;371
1125;1;1;2;4;2;1;1;6;5;456322.0161;1048686.244098131;3;419134.1054;788589.20904066560;478
1126;1;2;1;3;3;1;1;1;1;822420.6678;1665076.127822365;1;755397.5892;1279042.919278704;149
1127;1;2;2;4;1;1;1;5;5;468467.4690;917113.107029426;3;430289.7660;734880.78177214160;308
1128;1;2;1;3;3;1;1;1;1;468467.4690;1029982.725197046;1;430289.7660;783425.420679668;194
1129;1;3;1;3;2;1;1;1;1;461527.2102;1032749.870872090;1;423915.1028;778675.437462272;239
1130;1;2;1;1;3;1;2;1;1;173506.47;477906.912604862;1;159366.58;340900.552486136;308
1131;1;3;3;2;2;1;1;1;1;510109.0218;1096884.313675226;1;468537.7452;834560.062247276;230
1132;1;3;1;4;2;1;1;2;2;818950.5384;1658553.504219505;2;752210.2576;1273042.564464840;441
1133;1;3;1;3;3;1;3;1;1;539605.1217;1243813.040125838;1;495630.0638;946109.866564004;546
1134;1;3;1;1;3;1;2;3;3;173506.47;472504.004052172;3;159366.58;335687.292102332;351
1135;1;2;1;4;2;1;1;5;5;635033.6802;1278789.747729788;3;583281.6828;999846.021814604;1398
1136;1;3;2;2;3;1;2;2;2;173506.47;523710.555548432;2;159366.58;362370.002486136;722
1137;1;2;2;3;1;1;1;5;5;492758.3748;943081.453406021;3;452601.0872;757392.15435686160;563
1138;1;2;2;2;2;1;1;1;1;352218.1341;808272.644057529;1;323514.1574;579819.282479664;1908
1139;1;2;2;3;2;1;1;4;5;671470.0389;1397269.249039758;3;616748.6646;1068497.96963713760;2057
1140;1;1;2;5;1;1;1;5;5;461527.2102;874534.917075976;3;423915.1028;714953.16608713760;367
1141;1;2;2;4;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;491
1142;1;1;1;4;1;1;3;6;5;315781.7754;579123.788154280;3;290047.1756;490177.517828468;495
1143;1;3;2;3;1;1;1;6;5;412945.3986;834495.268743271;3;379292.4604;674432.96156356960;109
1144;1;3;1;4;2;1;1;2;2;456322.0161;987738.567280511;2;419134.1054;764318.858715800;827
1145;1;2;1;3;1;1;1;5;5;510109.0218;912261.201584606;3;468537.7452;751318.552247276;1351
1146;1;3;2;5;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;560
1147;1;1;2;3;2;1;1;1;1;314046.7107;757549.419715934;1;288453.5098;543471.725612272;442
1148;1;1;2;5;1;1;1;5;5;761693.4033;1466537.387244390;3;699619.2862;1160874.94707836440;591
1149;1;1;2;3;1;1;1;5;5;492758.3748;913146.931958711;3;452601.0872;740967.30474066560;440
1150;1;1;2;3;1;1;1;5;5;640238.8743;1170574.308419538;3;588062.6802;954725.36903713760;368
1151;1;3;1;2;2;1;2;4;5;173506.47;477906.912604862;3;159366.58;340900.552486136;993
1152;1;1;2;3;1;1;2;1;1;140540.2407;326976.109800962;1;129086.9298;265214.362386136;863
1153;1;1;2;3;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;862
1154;1;1;2;2;2;1;2;1;1;173506.47;523710.555548432;1;159366.58;362370.002486136;785
1155;1;2;2;4;1;1;1;5;5;635033.6802;1163562.336997938;3;583281.6828;949636.85393713760;461
1156;1;3;2;1;3;2;3;1;1;352218.1341;806329.549151704;1;323514.1574;579122.974042332;329
1157;1;2;2;1;2;2;3;1;1;456322.0161;1046743.149192306;1;419134.1054;787892.90060333360;193
1158;1;2;1;2;3;2;1;1;1;523989.5394;1203704.249690495;1;481287.0716;975053.784904900;439
1159;1;2;1;2;2;1;1;5;5;314046.7107;711745.776772364;3;288453.5098;522002.275612272;224
1160;1;2;1;1;3;2;1;1;1;352218.1341;762469.001113959;1;323514.1574;558349.832479664;320
1161;1;2;2;3;3;1;1;2;2;282815.5461;715294.604057529;2;259767.5254;511972.414479664;1141
1162;1;2;3;1;2;1;2;2;2;140540.2407;428339.435052172;2;129086.9298;303460.029802332;464
1163;1;2;2;1;2;2;1;5;5;282815.5461;718754.417704394;3;259767.5254;516489.366426136;302
1164;1;3;2;3;1;1;1;5;5;456322.0161;867522.945654376;3;419134.1054;709864.65098713760;58
1165;1;2;2;1;2;1;2;3;2;173506.47;523710.555548432;3;159366.58;362370.002486136;492
1166;1;3;1;4;3;1;1;4;5;454586.9514;988861.057120176;3;417540.4396;767139.638962272;170
1167;1;2;2;2;1;1;1;4;5;456322.0161;867522.945654376;3;419134.1054;709864.65098713760;188
1168;1;2;2;3;1;1;1;1;1;609007.7097;1148504.989606143;1;559376.6958;925953.62112976560;2174
1169;1;1;2;4;1;1;1;5;5;461527.2102;877580.033064436;3;423915.1028;718501.89750100160;332
1170;1;3;2;2;1;1;3;2;3;298431.1284;596280.01254516;2;274110.5176;489471.990444664;653
1171;1;2;3;1;2;2;1;5;5;492758.3748;1040282.180878576;3;452601.0872;804455.416362272;167
1172;1;3;2;3;2;1;1;4;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;192
1173;1;1;1;4;3;1;3;3;3;298431.1284;703046.24634906;3;274110.5176;532930.918244664;467
1174;1;2;2;3;1;1;1;5;5;315781.7754;610349.109956924;3;290047.1756;483788.250926136;2077
1175;1;1;2;3;1;1;2;1;1;140540.2407;321573.201248272;1;129086.9298;260001.102002332;756
1176;1;2;1;2;3;1;2;1;1;140540.2407;428339.435052172;1;129086.9298;303460.029802332;825
1177;1;1;2;2;2;1;1;2;2;293225.9343;765930.018429044;2;269329.5202;539809.325511140;979
1178;1;2;1;4;1;1;1;5;5;314046.7107;559175.900024894;3;288453.5098;457073.897812272;1932
1179;1;1;2;4;1;1;1;5;5;688820.6859;1293894.058014683;3;632685.3226;1023428.85859857360;341
1180;1;1;1;6;1;1;1;3;4;319251.9048;563791.460460664;3;293234.5072;460497.883942332;482
1181;1;2;2;3;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;641
1182;1;1;1;4;3;1;2;5;5;173506.47;477906.912604862;3;159366.58;340900.552486136;855
1183;1;1;2;6;1;1;1;6;5;282815.5461;563139.424968464;3;259767.5254;448012.257212272;677
1184;1;3;2;3;1;1;2;2;2;173506.47;371140.678800962;2;159366.58;297441.624686136;973
1185;1;3;2;3;1;1;1;5;5;282815.5461;562724.727310059;3;259767.5254;447044.036679664;510
1186;1;2;2;2;2;1;1;3;2;319251.9048;764108.075057529;3;293234.5072;547592.020179664;1728
1187;1;2;2;3;1;1;2;6;5;173506.47;371140.678800962;3;159366.58;297441.624686136;916
1188;1;2;2;5;1;1;1;5;5;589921.9980;1127023.008621228;3;541846.3720;912635.92228096160;635
1189;1;1;2;2;1;1;2;1;1;173506.47;371140.678800962;1;159366.58;297441.624686136;916
1190;1;2;1;5;1;1;1;5;5;765163.5327;1445103.380234450;3;702806.6178;1137551.487858416;245
1191;1;3;2;2;3;1;1;5;5;468467.4690;1096333.310567356;3;430289.7660;812909.03138833760;63
1192;1;2;1;4;3;1;1;1;1;853651.8324;1803098.287951782;1;784083.5736;1364752.757556336;481
1193;1;3;2;3;3;1;1;2;2;487553.1807;1085769.861733446;2;447820.0898;814875.25978946960;186
1194;1;2;2;1;3;2;1;1;1;529194.7335;1186587.668360506;1;486068.0690;881037.03268600560;214
1195;1;2;1;3;3;1;1;1;1;603802.5156;1245165.943741338;1;554595.6984;978076.923012272;203
1196;1;2;1;3;3;1;1;1;1;282815.5461;669490.961113959;1;259767.5254;490502.964479664;224
1197;1;2;3;1;2;1;2;1;1;173506.47;477906.912604862;1;159366.58;340900.552486136;291
1198;1;1;2;3;1;1;1;5;5;461527.2102;872177.124511746;3;423915.1028;713288.63711719760;722
1199;1;3;1;3;3;1;1;4;5;314046.7107;711745.776772364;3;288453.5098;522002.275612272;357
1200;1;1;3;1;2;2;1;3;4;352218.1341;765928.814760824;3;323514.1574;562866.784426136;456
1201;1;1;2;1;3;2;1;2;2;643709.0037;1416395.472746588;2;591250.0118;1066548.13356709760;355
1202;1;2;2;2;3;2;1;3;3;862327.1559;1830349.086408317;3;792051.9026;1372816.48934449640;2116
1203;1;2;2;2;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;364
1204;1;2;2;2;2;1;2;2;2;173506.47;523710.555548432;2;159366.58;362370.002486136;2278
1205;1;3;1;3;1;1;1;5;5;523989.5394;930959.792042206;3;481287.0716;764887.925847276;257
1206;1;3;2;3;1;1;1;2;1;314046.7107;604979.542968464;2;288453.5098;478543.347812272;910
1207;1;2;2;1;2;2;1;1;1;282815.5461;754091.847704394;1;259767.5254;538127.476426136;396
1208;1;3;1;3;3;1;1;3;3;314046.7107;714790.892760824;3;288453.5098;525551.007026136;160
1209;1;2;2;5;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;2109
1210;1;1;2;4;1;1;1;5;5;492758.3748;907744.023406021;3;452601.0872;735754.04435686160;445
1211;1;1;2;3;1;1;1;5;5;326192.1636;657524.710681574;3;299609.1704;507108.210011140;733
1212;1;2;2;1;2;2;1;2;1;371303.8458;959087.035449551;2;341044.4812;711846.49217743360;824
1213;1;3;2;2;3;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;810
1214;1;2;2;2;2;2;1;1;1;544810.3158;1292075.264109120;1;500411.0612;1017086.52964066960;864
1215;1;2;3;1;2;1;2;2;2;140540.2407;428339.435052172;2;129086.9298;303460.029802332;244
1216;1;3;1;4;1;1;1;5;5;314046.7107;559175.900024894;3;288453.5098;457073.897812272;708
1217;1;3;2;3;1;1;1;5;5;281080.4814;563860.089956924;3;258173.8596;449864.816926136;45
1218;1;1;2;1;2;1;2;3;4;173506.47;523710.555548432;3;159366.58;362370.002486136;999
1219;1;1;2;4;1;1;1;6;5;282815.5461;563139.424968464;3;259767.5254;448012.257212272;602
1220;1;2;1;4;1;1;1;5;5;314046.7107;559175.900024894;3;288453.5098;457073.897812272;699
1221;1;1;2;3;1;1;2;6;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;951
1222;1;1;2;4;1;1;1;5;5;298431.1284;578656.575415774;3;274110.5176;458064.542128468;1339
1223;1;2;2;3;3;1;1;3;4;444176.5632;1061190.209363491;3;407978.4448;788205.56216356960;735
1224;1;3;1;3;3;1;1;5;5;314046.7107;706342.868219674;3;288453.5098;516789.015228468;358
1225;1;2;1;4;1;1;1;5;5;801599.8914;1370163.526531160;3;736273.5996;1138966.716288408;179
1226;1;2;2;1;3;1;2;2;2;173506.47;523710.555548432;2;159366.58;362370.002486136;2356
1227;1;2;2;3;3;1;1;3;4;314046.7107;757549.419715934;3;288453.5098;543471.725612272;222
1228;1;1;2;1;3;1;2;4;5;173506.47;523710.555548432;3;159366.58;362370.002486136;1282
1229;1;2;2;2;2;1;1;5;5;282815.5461;738735.647398010;3;259767.5254;516108.042812272;1284
1230;1;2;2;2;3;1;1;5;5;478877.8572;1105979.915507491;3;439851.7608;822283.42616356960;1715
1231;1;2;2;3;1;1;2;3;3;140540.2407;326976.109800962;3;129086.9298;265214.362386136;538
1232;1;3;2;1;2;1;2;2;2;140540.2407;479545.986548432;2;129086.9298;330142.740186136;852
1233;1;3;2;3;1;1;1;1;1;671470.0389;1239535.542407988;1;616748.6646;998132.57783946960;140
1234;1;2;1;4;3;1;1;5;5;397329.8163;940179.905739931;3;364949.4682;721687.307352568;2666
1235;1;2;2;4;3;1;1;2;2;319251.9048;762164.980151704;2;293234.5072;546895.711742332;1338
1236;1;2;2;2;1;1;1;2;2;282815.5461;580762.862097850;2;259767.5254;445966.404628468;356
1237;1;3;2;3;1;1;1;2;3;319251.9048;609595.103404234;2;293234.5072;481967.333942332;150
1238;1;2;2;3;2;1;1;3;3;314046.7107;757549.419715934;3;288453.5098;543471.725612272;1104
1239;1;3;1;3;1;1;1;5;5;282815.5461;514977.989460664;3;259767.5254;424878.278242332;112
1240;1;2;2;3;3;1;1;5;5;461527.2102;1062203.145155056;3;423915.1028;801743.40750100160;994
1241;1;3;2;2;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;794
1242;1;2;2;3;1;1;1;5;5;423355.7868;826158.909306036;3;388854.4552;681186.12010100160;391
1243;1;1;2;3;1;1;1;5;5;456322.0161;867522.945654376;3;419134.1054;709864.65098713760;333
1244;1;1;2;2;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;950
1245;1;1;2;1;3;1;2;3;2;173506.47;523710.555548432;3;159366.58;362370.002486136;855
1246;1;3;2;2;3;1;2;2;2;140540.2407;474143.077995742;2;129086.9298;324929.479802332;641
1247;1;2;2;4;1;1;1;5;5;635033.6802;1156642.709704208;3;583281.6828;940602.95004419360;1146
1248;1;1;2;5;1;1;1;2;3;671470.0389;1203783.414749583;2;616748.6646;975526.24730686160;122
1249;1;2;2;2;1;1;1;5;5;298431.1284;578656.575415774;3;274110.5176;458064.542128468;572
1250;1;1;2;2;1;1;2;6;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;821
1251;1;1;2;3;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;1035
1252;1;3;2;3;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;684
1253;1;2;2;5;1;1;1;5;5;1060124.5317;1920010.880972857;3;973729.8038;1506617.74250193240;1218
1254;1;2;2;4;1;1;1;5;5;1008072.5907;1870043.345547784;3;925919.8298;1467076.89531746440;1149
1255;1;1;2;2;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;785
1256;1;3;2;5;1;1;1;5;5;492758.3748;913146.931958711;3;452601.0872;740967.30474066560;204
1257;1;2;2;2;1;1;1;5;5;440706.4338;841084.122836886;3;404791.1132;689385.84530333360;757
1258;1;2;2;3;2;1;1;1;1;492758.3748;1097770.044049331;1;452601.0872;824208.81474066560;512
1259;1;1;2;3;1;1;1;5;5;456322.0161;867522.945654376;3;419134.1054;709864.65098713760;447
1260;1;1;2;3;1;1;2;6;5;173506.47;371140.678800962;3;159366.58;297441.624686136;167
1261;1;2;1;3;1;1;1;6;5;626358.3567;1140979.247682108;3;575313.3538;931926.001265136;2606
1262;1;1;2;5;2;1;1;4;5;671470.0389;1393809.435392893;3;616748.6646;1063981.01769066560;351
1263;1;1;2;4;1;1;1;6;5;478877.8572;931137.049872626;3;439851.7608;745057.81197214160;594
1264;1;3;1;2;2;2;1;3;3;629828.4861;1274822.892296648;3;578500.6854;998306.238128468;551
1265;1;2;3;1;2;1;2;1;1;142275.3054;436066.794604862;1;130680.5956;310369.461886136;737
1266;1;1;3;1;3;1;2;2;2;124924.6584;412822.284604862;2;114743.9376;293407.744886136;203
1267;1;3;2;3;2;1;1;2;2;303636.3225;746647.829704394;2;278891.5150;536843.426826136;142
1268;1;1;2;5;2;1;1;5;5;267199.9638;707009.77129263;3;245424.5332;523869.277644664;484
1269;1;3;3;3;2;1;1;2;2;399064.8810;934069.205005981;2;366543.1340;714621.487254900;399
1270;1;3;1;3;1;1;1;2;2;303636.3225;548274.310013354;2;278891.5150;450445.599026136;463
1271;1;3;2;3;1;1;1;5;5;282815.5461;563139.424968464;3;259767.5254;448012.257212272;849
1272;1;2;3;1;2;1;2;4;5;142275.3054;436066.794604862;3;130680.5956;310369.461886136;2278
1273;1;1;1;3;1;1;1;6;5;461527.2102;813587.240258356;3;423915.1028;690682.815762272;365
1274;1;2;1;3;1;1;1;5;5;445911.6279;783688.603794001;3;409572.1106;665687.058131996;2402
1275;1;1;2;2;1;1;3;5;5;249849.3168;536598.293097850;3;229487.8752;447192.443228468;607
1276;1;2;2;2;2;1;1;5;5;303636.3225;746647.829704394;3;278891.5150;536843.426826136;1186
1277;1;2;2;1;3;1;2;2;2;124924.6584;458625.927548432;2;114743.9376;314877.194886136;615
1278;1;3;2;5;1;1;1;5;5;787719.3738;1529265.336268150;3;723524.2732;1196866.35760126840;362
1279;1;1;1;5;1;1;2;2;3;124924.6584;254849.499304702;2;114743.9376;223266.106702332;1008
1280;1;2;2;3;1;1;1;5;5;303636.3225;594077.952956924;3;278891.5150;471915.049026136;846
1281;1;3;2;3;2;1;2;5;5;124924.6584;458625.927548432;3;114743.9376;314877.194886136;561
1282;1;2;2;2;3;1;2;6;5;142275.3054;481870.437548432;3;130680.5956;331838.911886136;2019
1283;1;1;2;3;1;1;1;5;5;223823.3463;512558.625225819;3;205582.8882;400863.753902568;249
1284;1;3;2;2;1;1;2;2;2;124924.6584;306056.050800962;2;114743.9376;249948.817086136;561
1285;1;3;2;4;1;1;1;5;5;445911.6279;848096.094258486;3;409572.1106;694474.36040333360;701
1286;1;1;2;3;1;1;1;6;5;267199.9638;542219.365968464;3;245424.5332;432746.711912272;157
1287;1;1;2;4;1;1;1;4;5;582981.7392;1139495.314146090;3;535471.7088;905086.51853713760;401
1288;1;3;2;3;2;1;1;3;3;624623.2920;1323355.689139978;3;573719.6880;1012274.81296952960;522
1289;1;3;1;1;2;1;2;4;5;124924.6584;412822.284604862;3;114743.9376;293407.744886136;188
1290;1;3;1;2;3;1;1;1;1;425090.8515;975601.260198221;1;390448.1210;750212.617731996;292
1291;1;3;1;2;3;1;1;4;5;445911.6279;1007108.959531486;3;409572.1106;775083.630078468;335
1292;1;3;2;2;1;1;1;5;5;282815.5461;557736.516415774;3;259767.5254;442798.996828468;944
1293;1;1;2;3;2;1;3;5;5;249849.3168;689168.169845320;3;229487.8752;512120.821028468;424
1294;1;2;1;3;1;1;1;5;5;267199.9638;491012.814472204;3;245424.5332;406064.001528468;1227
1295;1;3;1;3;2;1;1;3;3;282815.5461;664502.750219674;3;259767.5254;486257.924628468;654
1296;1;2;2;1;3;1;2;1;1;142275.3054;476467.528995742;1;130680.5956;326625.651502332;308
1297;1;3;2;3;1;1;1;5;5;409475.2692;799012.294307286;3;376105.1288;658854.75470333360;131
1298;1;3;2;3;3;2;1;2;2;966431.0379;2090553.675703609;2;887671.8506;1565458.46216979240;151
1299;1;2;1;2;3;1;2;2;2;124924.6584;412822.284604862;2;114743.9376;293407.744886136;183
1300;1;1;2;3;1;1;2;5;5;124924.6584;306056.050800962;3;114743.9376;249948.817086136;845
1301;1;1;2;4;1;1;2;5;5;142275.3054;329300.560800962;3;130680.5956;266910.534086136;824
1302;1;2;2;2;1;1;1;5;5;267199.9638;539861.573404234;3;245424.5332;431082.182942332;268
1303;1;1;2;4;2;1;1;5;5;267199.9638;694789.242715934;3;245424.5332;497675.089712272;734
1304;1;1;2;2;1;1;2;4;5;124924.6584;300653.142248272;3;114743.9376;244735.556702332;822
1305;1;2;2;2;1;1;2;2;2;142275.3054;329300.560800962;2;130680.5956;266910.534086136;590
1306;1;1;2;4;1;1;1;6;5;267199.9638;559842.803097850;3;245424.5332;430700.859328468;512
1307;1;3;2;3;1;1;1;4;5;440706.4338;832636.098295736;3;404791.1132;680623.85350566560;490
1308;1;2;2;3;1;1;1;3;3;508373.9571;973916.670583486;3;466944.0794;777441.46228600560;1456
1309;1;3;2;3;1;1;2;5;5;124924.6584;300653.142248272;3;114743.9376;244735.556702332;210
1310;1;3;1;3;2;1;1;5;5;267199.9638;652030.715760824;3;245424.5332;479754.371126136;562
1311;1;2;2;3;1;1;1;5;5;624623.2920;1146078.580507873;3;573719.6880;934942.87179066560;247
1312;1;2;2;4;3;1;1;5;5;267199.9638;689386.334163244;3;245424.5332;492461.829328468;1523
1313;1;2;1;3;1;1;1;5;5;320986.9695;571518.820013354;3;294828.1730;467407.316026136;445
1314;1;1;2;2;2;1;2;5;5;124924.6584;458625.927548432;3;114743.9376;314877.194886136;883
1315;1;2;2;3;1;1;3;5;5;364363.5870;769050.202141671;3;334669.8180;626940.15396356960;542
1316;1;2;1;2;3;1;2;1;1;124924.6584;407419.376052172;1;114743.9376;288194.484502332;258
1317;1;2;1;3;3;1;1;1;1;772103.7915;1598490.877413565;1;709181.2810;1230794.659978704;161
1318;1;2;3;1;2;2;1;2;2;477142.7925;1019246.266613776;2;438258.0950;789189.871062272;267
1319;1;2;2;3;1;1;1;4;5;267199.9638;531413.548863084;3;245424.5332;422320.191144664;525
1320;1;1;2;2;1;1;2;3;4;142275.3054;323897.652248272;3;130680.5956;261697.273702332;769
1321;1;3;2;2;2;1;1;5;5;445911.6279;1041167.230890256;3;409572.1106;786477.86220100160;414
1322;1;2;1;2;1;1;1;4;5;267199.9638;508636.25160159;3;245424.5332;404018.148944664;264
1323;1;3;2;2;3;1;2;3;2;142275.3054;481870.437548432;3;130680.5956;331838.911886136;275
1324;1;2;2;3;2;1;1;1;1;718316.7858;1619465.792334055;1;659777.6412;1217795.90573983240;2962
1325;1;2;3;1;2;1;2;4;5;142275.3054;436066.794604862;3;130680.5956;310369.461886136;546
1326;1;2;2;1;2;1;2;5;5;142275.3054;481870.437548432;3;130680.5956;331838.911886136;1026
1327;1;3;1;4;1;1;3;1;1;267199.9638;508636.25160159;1;245424.5332;437471.449844664;55
1328;1;1;1;2;1;1;1;5;5;267199.9638;496415.723024894;3;245424.5332;411277.261912272;669
1329;1;1;2;5;2;1;3;5;5;458057.0808;1051023.567905331;3;420727.7712;790285.38074066560;385
1330;1;2;2;3;1;1;2;5;5;124924.6584;306056.050800962;3;114743.9376;249948.817086136;1318
1331;1;2;1;4;1;1;2;5;5;124924.6584;254849.499304702;3;114743.9376;223266.106702332;306
1332;1;3;2;3;3;1;3;1;1;267199.9638;689386.334163244;1;245424.5332;492461.829328468;653
1333;1;1;2;2;3;1;2;3;2;124924.6584;453223.018995742;3;114743.9376;309663.934502332;851
1334;1;2;1;4;3;1;1;5;5;282815.5461;669905.658772364;3;259767.5254;491471.185012272;223
1335;1;2;2;2;2;1;1;6;5;298431.1284;736629.360715934;3;274110.5176;528206.180312272;932
1336;1;2;1;5;1;1;1;5;5;461527.2102;808184.331705666;3;423915.1028;685469.555378468;2032
1337;1;1;2;5;2;1;2;6;5;142275.3054;481870.437548432;3;130680.5956;331838.911886136;942
1338;1;1;2;4;1;1;1;6;5;409475.2692;804415.202859976;3;376105.1288;664068.01508713760;648
1339;1;1;2;5;1;1;1;5;5;603802.5156;1116087.599915648;3;554595.6984;913892.50295333360;347
1340;1;3;1;5;1;1;1;5;5;267199.9638;496415.723024894;3;245424.5332;411277.261912272;980
1341;1;3;1;3;1;1;1;5;5;267199.9638;491012.814472204;3;245424.5332;406064.001528468;992
1342;1;1;2;2;1;1;2;1;1;142275.3054;329300.560800962;1;130680.5956;266910.534086136;179
1343;1;1;2;3;1;1;2;5;5;142275.3054;329300.560800962;3;130680.5956;266910.534086136;937
1344;1;1;2;1;2;1;2;3;2;124924.6584;458625.927548432;3;114743.9376;314877.194886136;882
1345;1;3;2;1;1;1;2;5;5;142275.3054;329300.560800962;3;130680.5956;266910.534086136;626
1346;1;3;2;3;1;2;1;2;1;999397.2672;1853885.594351364;2;917951.5008;1460241.58690240040;407
1347;1;1;2;2;3;1;1;5;5;282815.5461;715709.301715934;3;259767.5254;512940.635012272;782
1348;1;3;1;3;1;1;1;5;5;284550.6108;522705.349013354;3;261361.1912;431787.710326136;157
1349;1;2;2;1;2;1;2;3;2;124924.6584;458625.927548432;3;114743.9376;314877.194886136;213
1350;1;2;1;2;3;1;2;2;2;124924.6584;407419.376052172;2;114743.9376;288194.484502332;258
1351;1;3;2;4;1;1;1;5;5;284550.6108;568508.991956924;3;261361.1912;453257.160326136;463
1352;1;3;2;3;1;1;1;5;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;230
1353;1;3;1;4;1;1;1;5;5;471937.5984;819163.158560406;3;433477.0976;692097.854164604;127
1354;1;2;1;3;1;1;1;5;5;267199.9638;514039.160154280;3;245424.5332;409231.409328468;401
