id;nhogar;miembro;zona;edad;sexo;parentes_3;p5_3;t1;t2;t3;t4;t5;t6;t7;t8;t9;t10;t11;t12;estado;categori;t_calocu;t15;t18;t19;t20_1;t21_1;t22_1;t48a_d;t48b_d;t50d_a;t50d_b;t50d_c;t50d_d;t50d_e;t50d_f;t51_d;t23_1_cod;t24_1_cod;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40a;t40b;t40_2;t41_cod_2;t47;t48;t48a;t48b;t49;t50a;t50b;t50c;t50d;t50e;t50f;t51_bis;tsd3;tsd6;tsd4;tsd7;tsd7a;i1;i4;i6_3;codioph_neto;ioph_neto_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;nivel_2;tipcob2_2;t40bis_a;t40bis_a2;t40bis_b;t40bis_d;t40bis_f;fexp
884;1;4;2;23;1;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;34.0;2;0;2;5601;3;2;2;2;0;1;80314;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;9;120000;9;120000;2;0;2;0;2;0;9;120000;9;1138000;284500.0;2;2;1;1;0;0;2;0;225
885;1;1;3;49;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;70.0;2;0;2;4803;3;2;1;1;0;1;30113;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80000;1;80000;2;0;2;0;2;0;1;80000;1;400000;80000.0;2;1;1;4;0;0;1;2;531
885;1;2;3;58;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;126.0;2;0;2;4903;4;2;2;2;0;1;34323;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;1;0;2;1;120000;1;120000;2;0;2;0;2;0;1;120000;1;400000;80000.0;2;1;2;8;1;0;2;0;531
885;1;3;3;19;2;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;8101;5;2;2;3;0;1;56314;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;2;3;0;1;300000;2;0;2;0;2;0;2;0;2;0;1;400000;80000.0;2;1;1;3;0;1;2;0;531
885;1;4;3;28;2;3;2;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;4804;3;2;2;3;0;1;30314;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;200000;1;200000;2;0;2;0;2;0;1;200000;1;400000;80000.0;2;1;1;1;0;0;2;0;531
885;1;5;3;8;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;400000;80000.0;1;1;1;0;0;0;0;0;531
886;1;1;1;49;1;1;4;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;56.0;2;0;2;6400;5;1;2;4;0;2;34323;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;700000;1;700000;2;0;2;0;2;0;1;700000;1;700000;700000.0;2;1;2;2;0;0;2;0;804
887;1;1;3;49;2;1;4;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6.0;1;1;2;9700;9;0;0;0;0;0;55314;0;0;0;0;2;2;2;2;2;2;2;3;2;0;1800;2;0;1;0;2;9;350000;9;360000;2;0;2;0;1;12000;9;372000;9;472000;118000.0;2;2;1;7;0;1;2;0;458
887;1;2;3;22;2;3;5;2;2;4;0;0;0;0;0;2;2;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;50000;2;0;2;0;2;0;9;50000;9;472000;118000.0;1;3;2;0;0;0;0;0;458
887;1;3;3;20;1;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;36.0;2;0;1;4501;3;2;2;9;5;1;30313;0;0;0;0;1;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;50000;1;50000;2;0;2;0;2;0;1;50000;9;472000;118000.0;1;3;2;1;0;0;2;0;458
887;1;4;3;18;1;3;5;2;2;4;0;0;0;0;0;1;0;0;1;2;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;472000;118000.0;1;3;2;0;0;0;0;0;458
888;1;1;2;49;2;1;1;2;2;2;0;0;0;0;0;2;2;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;276300;92100.0;2;2;2;0;0;0;0;0;1795
888;1;2;2;17;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;276300;92100.0;1;1;2;0;0;0;0;0;1795
888;1;3;2;49;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;66.0;2;0;2;4502;3;2;3;1;0;1;82113;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;276300;1;276300;2;0;2;0;2;0;1;276300;1;276300;92100.0;2;3;2;1;0;0;2;0;1795
889;1;1;2;49;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10.0;1;1;2;4000;2;2;1;1;0;1;72113;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;280000;1;280000;2;0;2;0;2;0;1;280000;1;280000;280000.0;2;1;1;5;0;0;2;0;1751
890;1;1;3;49;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;49.2;2;0;2;4807;3;2;2;4;0;2;20333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;400000;9;400000;2;0;2;0;2;0;9;400000;9;400000;200000.0;2;2;2;1;0;0;2;0;47
890;1;2;3;53;1;2;1;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;400000;200000.0;2;3;1;0;0;0;0;0;47
891;1;1;3;49;2;1;2;2;2;5;1;0;0;0;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0.0;0;0;2;8501;7;1;2;4;0;2;56314;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;350000;1;425000;2;0;2;0;2;0;1;425000;1;425000;425000.0;2;1;2;1;0;0;3;0;533
892;1;1;3;49;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;72.0;2;0;2;1400;1;2;1;2;0;1;80133;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1400000;1;1400000;2;0;2;0;2;0;1;1400000;1;1841000;368200.0;2;2;2;4;0;0;1;1;407
892;1;2;3;45;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;42.0;2;0;2;1400;1;2;1;2;0;1;80113;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;235000;1;235000;2;0;2;0;2;0;1;235000;1;1841000;368200.0;2;1;1;4;0;0;1;2;407
892;1;3;3;18;1;3;5;2;1;0;0;0;0;1;0;0;0;0;0;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15.0;2;0;2;1400;1;2;1;2;0;1;80314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;1;23000;1;23000;1;1841000;368200.0;1;3;1;4;0;0;1;2;407
892;1;4;3;12;1;3;0;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;1841000;368200.0;1;1;1;0;0;0;0;0;407
892;1;5;3;21;1;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24.0;1;1;1;1400;1;2;1;2;0;1;80113;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50000;1;163000;2;0;2;0;1;20000;1;183000;1;1841000;368200.0;1;3;1;4;0;0;1;2;407
893;1;1;3;49;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;68.0;2;0;2;1009;1;2;2;2;0;1;5002;2;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;510300;9;510300;2;0;2;0;2;0;9;510300;9;510300;127575.0;2;1;4;1;0;0;2;0;427
893;1;2;3;48;2;2;1;2;2;2;0;0;0;0;0;2;2;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;510300;127575.0;2;4;4;0;0;0;0;0;427
893;1;3;3;18;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;510300;127575.0;1;3;4;0;0;0;0;0;427
893;1;4;3;12;2;3;0;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;510300;127575.0;1;1;4;0;0;0;0;0;427
894;1;1;3;49;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;2;0;2;9301;8;3;2;4;0;2;47333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;550000;1;550000;2;0;2;0;2;0;1;550000;9;1055000;150714.3;2;2;2;1;0;0;2;0;386
894;1;2;3;45;2;2;1;2;2;2;0;0;0;0;0;2;2;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;1055000;150714.3;2;2;2;0;0;0;0;0;386
894;1;3;3;14;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;1055000;150714.3;1;1;2;0;0;0;0;0;386
894;1;4;3;9;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1055000;150714.3;1;1;2;0;0;0;0;0;386
894;1;5;3;17;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;1055000;150714.3;1;1;2;0;0;0;0;0;386
894;1;6;3;77;1;4;1;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;205000;2;0;9;205000;9;205000;9;1055000;150714.3;2;1;2;0;0;0;0;0;386
894;1;7;3;76;2;4;1;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;300000;2;0;9;300000;9;300000;9;1055000;150714.3;2;1;2;0;0;0;0;0;386
895;1;1;3;49;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;43.3;1;1;2;1400;1;2;2;3;0;1;80323;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;350000;1;350000;2;0;2;0;2;0;1;350000;1;503000;125750.0;2;1;1;1;0;0;2;0;420
895;1;2;3;31;2;2;1;2;2;2;0;0;0;0;0;2;2;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;153000;1;153000;1;503000;125750.0;2;2;1;0;0;0;0;0;420
895;1;3;3;12;1;3;0;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;503000;125750.0;1;1;1;0;0;0;0;0;420
895;1;4;3;6;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;503000;125750.0;1;1;1;0;0;0;0;0;420
896;1;1;3;49;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;36.0;2;0;2;4902;4;1;2;3;0;1;30333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;280000;9;280000;2;0;2;0;2;0;9;280000;9;2160000;360000.0;2;2;3;1;0;0;2;0;88
896;1;2;3;48;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;2;0;2;4804;3;2;2;1;0;1;30133;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;900000;9;900000;2;0;2;0;2;0;9;900000;9;2160000;360000.0;2;3;3;1;0;0;2;0;88
896;1;3;3;18;1;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;2;0;2;8200;5;2;1;1;0;1;35123;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600000;1;600000;2;0;2;0;2;0;1;600000;9;2160000;360000.0;2;1;3;8;1;0;2;0;88
896;1;4;3;21;1;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;2;0;2;8200;5;2;1;1;0;1;35123;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;180000;9;180000;2;0;2;0;2;0;9;180000;9;2160000;360000.0;2;2;1;8;1;0;2;0;88
896;1;5;3;25;1;3;5;2;2;4;0;0;0;0;0;1;0;0;1;2;0;0;4;1;2023;3;0;0;0;0;2;2;2;2;2;2;3;5601;53314;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;2160000;360000.0;2;2;1;0;0;0;0;0;88
896;1;6;3;21;1;4;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;200000;9;200000;9;2160000;360000.0;1;3;1;0;0;0;0;0;88
897;1;1;3;49;1;1;1;2;1;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;54.0;2;0;2;4903;4;2;1;1;0;1;34123;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;300000;1;300000;2;0;2;0;2;0;1;300000;1;836000;167200.0;2;1;1;8;1;0;2;0;114
897;1;2;3;48;2;2;1;2;1;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25.0;1;1;2;9700;9;0;0;0;0;0;55314;0;0;0;0;2;2;2;2;2;2;2;3;1;1;2500;2;0;1;0;2;1;200000;1;200000;2;0;2;0;1;86000;1;286000;1;836000;167200.0;2;1;1;7;0;1;2;0;114
897;1;3;3;22;2;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;2;0;2;9602;8;2;2;2;0;1;57313;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;250000;1;250000;2;0;2;0;2;0;1;250000;1;836000;167200.0;1;3;1;1;0;0;2;0;114
897;1;4;3;18;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;836000;167200.0;1;3;1;0;0;0;0;0;114
897;1;5;3;10;1;3;0;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;836000;167200.0;1;1;1;0;0;0;0;0;114
898;1;1;3;49;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;48.0;2;0;2;4903;4;2;2;4;0;2;34323;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;350000;1;430000;2;0;2;0;1;116000;1;546000;1;546000;136500.0;2;1;1;8;1;0;2;0;517
898;1;2;3;16;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;546000;136500.0;1;1;1;0;0;0;0;0;517
898;1;3;3;12;1;3;0;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;546000;136500.0;1;1;1;0;0;0;0;0;517
898;1;4;3;20;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;546000;136500.0;2;1;1;0;0;0;0;0;517
899;1;1;2;49;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;42.0;2;0;2;8101;5;2;3;4;0;2;56314;0;0;0;0;2;1;1;1;1;1;1;1;0;0;0;0;0;1;0;2;1;240000;1;240000;2;0;2;0;2;0;1;240000;9;292000;48666.7;2;1;2;3;0;1;2;0;440
899;1;2;2;24;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;52000;9;52000;9;292000;48666.7;1;3;1;0;0;0;0;0;440
899;1;3;2;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;292000;48666.7;1;1;1;0;0;0;0;0;440
899;1;4;2;21;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;292000;48666.7;1;1;1;0;0;0;0;0;440
899;1;5;2;17;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;292000;48666.7;1;1;2;0;0;0;0;0;440
899;1;6;2;14;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;292000;48666.7;1;1;2;0;0;0;0;0;440
900;1;1;2;49;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;9700;9;0;0;0;0;0;57314;0;0;0;0;2;1;1;1;1;1;2;1;1;2;0;1;1;1;0;2;1;120000;1;120000;2;0;2;0;2;0;1;120000;9;520000;260000.0;2;1;2;7;0;1;2;0;365
900;1;2;2;51;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37.0;2;0;2;4807;3;2;1;1;0;1;30132;2;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;400000;9;400000;2;0;2;0;2;0;9;400000;9;520000;260000.0;2;1;2;4;0;0;1;1;365
901;1;1;1;49;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;2;0;2;5601;3;2;2;3;0;1;6001;2;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2000000;1;2000000;2;0;2;0;2;0;1;2000000;1;2400000;1200000.0;2;4;4;1;0;0;2;0;707
901;1;2;1;21;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;400000;1;400000;1;2400000;1200000.0;1;3;4;0;0;0;0;0;707
902;1;1;3;49;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;55.0;2;0;2;9700;9;0;0;0;0;0;57314;0;0;0;0;2;2;2;2;2;2;2;3;1;2;0;2;0;1;0;2;1;250000;1;400000;2;0;2;0;1;42000;1;442000;1;442000;147333.3;2;3;1;7;0;1;2;0;445
